Question,Answer,Topic,Tags
"What do the `?`, `?|`, and `?&` operators do in PostgreSQL JSONB?","<b>ANSWER:</b> Key existence check operators.<br><br>• &lt;code>data ? 'email'</code>: Checks if key 'email' exists.<br>• &lt;code>data ?| array['mobile', 'landline']</code>: Checks if ANY of the keys exist (OR).<br>• &lt;code>data ?& array['first_name', 'last_name']</code>: Checks if ALL keys exist (AND).",JSONB Mastery,sql postgres jsonb key_existence operators
How do you update a deeply nested attribute inside a JSONB column using `jsonb_set()`?,"<b>ANSWER:</b> Use `jsonb_set(target, path, new_value, create_missing)`.<br><br><b>The SQL:</b><br><code>UPDATE profiles &lt;br>SET settings = jsonb_set(settings, '{notifications, email}', 'false'::jsonb, true) &lt;br>WHERE user_id = 101;</code>",JSONB Mastery,sql postgres jsonb jsonb_set update
How do you delete a specific key from a JSONB document in PostgreSQL?,"<b>ANSWER:</b> Use the `-` operator.<br><br><b>The SQL:</b><br><code>UPDATE users SET profile = profile - 'temporary_password';</code><br>Or delete deep nested keys with `# -`: &lt;code>UPDATE users SET profile = profile #- '{metadata, session_id}';</code>.",JSONB Mastery,sql postgres jsonb delete_key operators
How do you merge two JSONB objects together in PostgreSQL?,"<b>ANSWER:</b> Use the `||` concatenation operator.<br><br><b>The SQL:</b><br><code>SELECT '{""a"": 1, ""b"": 2}'::jsonb || '{""b"": 99, ""c"": 3}'::jsonb;</code><br>Returns: `{""a"": 1, ""b"": 99, ""c"": 3}` (keys in the right object overwrite keys in the left).",JSONB Mastery,sql postgres jsonb merge concatenation
What is the difference between `jsonb_ops` and `jsonb_path_ops` GIN indexes?,"<b>ANSWER:</b> Flexibility vs. Storage size and speed.<br><br>• &lt;b>`jsonb_ops` (Default):</b> Indexes every key, value, and path. Supports `?`, `?|`, `?&`, and `@>`. Larger index.<br>• &lt;b>`jsonb_path_ops`:</b> Indexes only complete key-value hashes. Supports ONLY `@>`. Takes up to 70% less disk space and executes containment queries faster.",JSONB Mastery,sql postgres jsonb gin jsonb_path_ops indexes
How do you convert relational query rows into a structured JSON array of objects?,"<b>ANSWER:</b> Combine `jsonb_agg()` and `jsonb_build_object()`.<br><br><b>The SQL:</b><br><code>SELECT c.id, c.name, &lt;br>       jsonb_agg(jsonb_build_object('order_id', o.id, 'amount', o.total)) AS orders &lt;br>FROM customers c &lt;br>JOIN orders o ON c.id = o.customer_id GROUP BY c.id, c.name;</code>",JSONB Mastery,sql postgres jsonb jsonb_agg jsonb_build_object
How do you explode a JSON array of objects into standard relational columns?,"<b>ANSWER:</b> Use `jsonb_to_recordset()`.<br><br><b>The SQL:</b><br><code>SELECT item_id, price &lt;br>FROM jsonb_to_recordset('[{""item_id"": 101, ""price"": 19.99}, {""item_id"": 102, ""price"": 5.50}]') &lt;br>AS x(item_id INT, price NUMERIC);</code>",JSONB Mastery,sql postgres jsonb jsonb_to_recordset relational
What is the `&&` overlap operator in PostgreSQL arrays?,"<b>ANSWER:</b> Checks whether two arrays share any common elements.<br><br><b>The SQL:</b><br><code>SELECT * FROM articles &lt;br>WHERE tags && ARRAY['database', 'sql', 'performance'];</code><br>Returns `TRUE` if the article has at least one matching tag. Can be accelerated with a standard GIN index.",Array Mastery,sql postgres arrays overlap operators gin
How do you check the number of elements in a PostgreSQL array?,"<b>ANSWER:</b> Use `cardinality(array_column)`.<br><br><b>Example:</b><br><code>SELECT user_id, cardinality(roles) AS role_count &lt;br>FROM user_accounts;</code><br>(Cleaner and faster than legacy `array_length(roles, 1)` which returns NULL on empty `ARRAY[]`).",Array Mastery,sql postgres arrays cardinality length
How do you format integer IDs with leading zeros (e.g. `000042`) in SQL?,"<b>ANSWER:</b> Use `LPAD()`.<br><br><b>The SQL:</b><br><code>SELECT LPAD(id::text, 6, '0') AS invoice_code &lt;br>FROM invoices;</code><br>Prepends '0' until total length equals 6 characters.",String Manipulation,sql strings lpad formatting
How do you extract a clean numeric phone number from dirty text using `REGEXP_REPLACE`?,"<b>ANSWER:</b> Strip all non-digit characters with `[^0-9]`.<br><br><b>The SQL:</b><br><code>SELECT REGEXP_REPLACE('+1 (555) 123-4567', '[^0-9]', '', 'g') AS clean_phone;</code><br>Returns: `'15551234567'`.",String Manipulation,sql strings regex regexp_replace cleaning
What is `BOOL_AND()` and `BOOL_OR()` in PostgreSQL?,<b>ANSWER:</b> Aggregate functions for boolean columns.<br><br>• &lt;b>`BOOL_AND(passed)`:</b> Returns `TRUE` only if ALL rows in the group are true (equivalent to boolean AND).<br>• &lt;b>`BOOL_OR(passed)`:</b> Returns `TRUE` if AT LEAST ONE row in the group is true (equivalent to boolean OR).,Analytical SQL,sql postgres bool_and bool_or aggregation
What is an Exclusion Constraint (`EXCLUDE USING gist`) and how does it prevent double bookings?,"<b>ANSWER:</b> A constraint that prevents overlapping ranges across rows sharing a key.<br><br><b>The SQL:</b><br><code>CREATE TABLE hotel_reservations ( &lt;br>    room_id INT, &lt;br>    stay_dates DATERANGE, &lt;br>    EXCLUDE USING gist (room_id WITH =, stay_dates WITH &&) &lt;br>);</code><br>Postgres rejects any insert where the same room has overlapping dates (`&&`) at the database engine level with zero race conditions!",Advanced DDL,sql postgres constraints exclude gist daterange
What does a massive discrepancy between 'rows' and 'actual rows' in EXPLAIN ANALYZE indicate?,"<b>ANSWER:</b> Stale or missing database statistics.<br><br><b>Example:</b> `rows=10` vs `actual rows=100000`.<br>The query planner estimated 10 rows and chose a slow Nested Loop; in reality, 100,000 rows were processed, grinding the query to a halt.<br><b>Fix:</b> Run &lt;code>ANALYZE table_name;</code> or increase statistics target: &lt;code>ALTER TABLE t ALTER col SET STATISTICS 1000;</code>.",EXPLAIN Forensics,sql explain analyze rows statistics stale
What is a 'Nested Loop' in an EXPLAIN plan and when does it become a performance disaster?,"<b>ANSWER:</b> For every row in the outer table, it scans the inner table.<br><br>• &lt;b>Fast:</b> When outer table has 5 rows and inner table uses a B-Tree index lookup ($5 \times 1\text{ms} = 5\text{ms}$).<br>• &lt;b>Disaster:</b> When outer table has 500,000 rows (`loops=500000`). Executing an inner loop 500,000 times will freeze the CPU for hours. Planner should have chosen a Hash Join.",EXPLAIN Forensics,sql explain nested_loop joins loops disaster
What is the difference between HashAggregate and GroupAggregate in an EXPLAIN plan?,"<b>ANSWER:</b> In-memory hash table vs. Stream aggregation on presorted data.<br><br>• &lt;b>HashAggregate:</b> Builds a hash table of group keys in RAM (`work_mem`). Extremely fast for unsorted inputs.<br>• &lt;b>GroupAggregate:</b> Requires input to be already sorted by group keys. Minimal RAM usage, but incurs sort overhead if not backed by an index.",EXPLAIN Forensics,sql explain hashaggregate groupaggregate aggregation
What is Parallel Query Execution in PostgreSQL and what do Gather nodes represent?,<b>ANSWER:</b> Dividing table scans across multiple background CPU worker processes.<br><br>• &lt;b>`Gather`:</b> Master backend process collecting rows computed in parallel by background worker processes.<br>• &lt;b>`Gather Merge`:</b> Master process combining presorted streams from parallel workers while preserving overall sort order.,EXPLAIN Forensics,sql explain parallel gather workers performance
Why might a large query refuse to execute in parallel in PostgreSQL?,"<b>ANSWER:</b> Functions marked `VOLATILE` or non-parallel-safe operations.<br><br>If a query calls a user-defined function not marked `PARALLEL SAFE`, writes data, uses cursors, or runs in a serializable transaction, Postgres immediately forces single-threaded execution.",EXPLAIN Forensics,sql explain parallel volatile parallel_safe functions
What is the difference between an Exact and Lossy Bitmap Heap Scan in an EXPLAIN plan?,"<b>ANSWER:</b> Memory limit (`work_mem`) exhaustion during bitmap index construction.<br><br>• &lt;b>Exact Pages:</b> The bitmap held exact physical row pointers (`ctid`). Fast direct retrieval.<br>• &lt;b>Lossy Pages:</b> Insufficient `work_mem` forced the bitmap to track only page numbers, requiring Postgres to re-check all row visibility conditions on disk. Raise `work_mem` to fix.",EXPLAIN Forensics,sql explain bitmap_scan lossy exact work_mem
What is an 'External merge Disk' sort in an EXPLAIN plan and how do you eliminate it?,<b>ANSWER:</b> Sort dataset exceeded `work_mem` and spilled to slow temporary disk files.<br><br><b>The Warning:</b> &lt;code>Sort Method: external merge  Disk: 45280kB</code>.<br><b>Fix:</b> Raise `work_mem` for the query session: &lt;code>SET work_mem = '128MB';</code> so the sort executes in ultra-fast CPU cache using `quicksort`.,EXPLAIN Forensics,sql explain sort external_merge work_mem disk_spill
What is a 'Memoize' node in PostgreSQL 14+ EXPLAIN plans?,"<b>ANSWER:</b> An in-memory cache for parameterized inner index scans.<br><br>When an outer loop supplies the same parameter value multiple times to an inner join, the `Memoize` node serves the result instantly from cache instead of re-executing the index seek.",EXPLAIN Forensics,sql explain memoize postgres14 cache joins
What happens when a Hash Join reports `Batches: 4` in an EXPLAIN plan?,"<b>ANSWER:</b> The inner hash table was too large to fit in `work_mem`, forcing disk spills.<br><br>When `Batches = 1`, the entire hash table fits in RAM. When `Batches > 1`, Postgres splits the dataset into batches, writing overflow to temporary disk files. Increasing `work_mem` restores 1-batch RAM execution.",EXPLAIN Forensics,sql explain hash_join batches work_mem disk
Why should you set `random_page_cost = 1.1` on modern SSD / NVMe database servers?,<b>ANSWER:</b> Default `random_page_cost = 4.0` was designed for 1990s spinning hard drives.<br><br>Spinning magnetic disks penalize random seeks by 4x. NVMe SSDs have near-zero seek latency ($1.1\times$). Lowering `random_page_cost` stops the planner from mistakenly choosing slow sequential scans over fast index scans.,EXPLAIN Forensics,sql explain random_page_cost ssds planner tuning
How do you control whether a CTE is inlined or materialized in PostgreSQL 12+?,<b>ANSWER:</b> Use `AS MATERIALIZED` or `AS NOT MATERIALIZED`.<br><br>• &lt;code>WITH cte AS NOT MATERIALIZED (...)</code>: Forces inlining (folds CTE into main query to allow predicate pushdown and index scans).<br>• &lt;code>WITH cte AS MATERIALIZED (...)</code>: Forces evaluation as an isolated temporary table.,Query Optimization,sql ctes materialized inlining postgres12
What is an `InitPlan` in an EXPLAIN plan?,"<b>ANSWER:</b> An uncorrelated subquery executed once before the main query begins.<br><br><b>Example:</b> `WHERE salary > (SELECT AVG(salary) FROM employees)`.<br>The subquery does not depend on outer rows; Postgres executes it once as an `InitPlan`, caches the result, and reuses it for all outer comparisons.",EXPLAIN Forensics,sql explain initplan subquery caching
How do you prevent 'division by zero' errors in SQL without writing messy CASE statements?,"<b>ANSWER:</b> Use `NULLIF(divisor, 0)`.<br><br><b>The SQL:</b><br><code>SELECT revenue / NULLIF(total_users, 0) AS arpu &lt;br>FROM metrics;</code><br>If `total_users` is 0, `NULLIF` turns it into `NULL`. Any number divided by `NULL` safely yields `NULL` instead of crashing with a fatal error.",Analytical SQL,sql division_by_zero nullif math safety
"How do you truncate a timestamp to the beginning of the month, week, or hour in PostgreSQL?","<b>ANSWER:</b> Use `DATE_TRUNC()`.<br><br><b>The SQL:</b><br><code>SELECT DATE_TRUNC('month', created_at) AS month_start, &lt;br>       COUNT(*) AS total_signups &lt;br>FROM users GROUP BY DATE_TRUNC('month', created_at);</code>",Date Functions,sql dates date_trunc grouping analytics
How do you generate a continuous date spine for every day of January 2024?,"<b>ANSWER:</b> Use `generate_series()` with date casting.<br><br><b>The SQL:</b><br><code>SELECT day::date FROM generate_series( &lt;br>    '2024-01-01'::timestamp, &lt;br>    '2024-01-31'::timestamp, &lt;br>    '1 day'::interval &lt;br>) AS day;</code><br>Essential for left-joining sales data so days with zero sales still show up as 0 instead of missing.",Analytical SQL,sql generate_series date_spine dates reporting
How do you find missing ID numbers in a sequence using `generate_series()`?,"<b>ANSWER:</b> Left join expected sequence against table and filter `IS NULL`.<br><br><b>The SQL:</b><br><code>SELECT s.id FROM generate_series(1, 1000) AS s(id) &lt;br>LEFT JOIN orders o ON s.id = o.id &lt;br>WHERE o.id IS NULL;</code><br>Instantly reveals gaps in auto-incrementing voucher or invoice numbers.",Analytical SQL,sql generate_series gaps anti_join debugging
How do you aggregate strings in a specific sorted order in PostgreSQL?,"<b>ANSWER:</b> Use `STRING_AGG()` with an internal `ORDER BY`.<br><br><b>The SQL:</b><br><code>SELECT department_id, &lt;br>       STRING_AGG(name, ', ' ORDER BY salary DESC) AS top_earners &lt;br>FROM employees GROUP BY department_id;</code>",String Manipulation,sql string_agg aggregate strings order
What is the classic frame trap with `LAST_VALUE()` in window functions?,"<b>ANSWER:</b> By default, the window frame ends at the `CURRENT ROW`, returning the current row instead of the true last value!<br><br><b>The Bug:</b> `LAST_VALUE(val) OVER (ORDER BY id)` returns `val` itself!<br><b>The Fix:</b> Explicitly extend the frame to the end of partition: &lt;code>LAST_VALUE(val) OVER (ORDER BY id ROWS BETWEEN CURRENT ROW AND UNBOUNDED FOLLOWING)</code>.",Window Functions,sql window_functions last_value frame gotcha
What is `NTILE(n)` and how do you divide users into 4 spending quartiles?,"<b>ANSWER:</b> Divides sorted rows into `n` equal-sized buckets (1 to n).<br><br><b>The SQL:</b><br><code>SELECT user_id, spend, &lt;br>       NTILE(4) OVER (ORDER BY spend DESC) AS quartile &lt;br>FROM customer_spend;</code><br>Quartile 1 = Top 25% spenders; Quartile 4 = Bottom 25%.",Window Functions,sql window_functions ntile quartiles analytics
What is the critical difference between `COUNT(column)` and `COUNT(*)`?,"<b>ANSWER:</b> Non-NULL counting vs. Total row counting.<br><br>• &lt;b>`COUNT(*)`:</b> Counts every row regardless of column contents (fastest, optimized by planner).<br>• &lt;b>`COUNT(column)`:</b> Evaluates every row and excludes rows where `column IS NULL`. If 10 rows have NULL, it returns `Total - 10`.",Analytical SQL,sql count null gotcha basics
"What is the difference between `ROLLUP`, `CUBE`, and `GROUPING SETS`?","<b>ANSWER:</b> Hierarchical vs. Cartesian vs. Custom subtotal aggregations.<br><br>• &lt;b>`GROUPING SETS`:</b> Computes only the explicitly requested group combinations.<br>• &lt;b>`ROLLUP (year, month, day)`:</b> Hierarchical subtotals (day -> month -> year -> grand total).<br>• &lt;b>`CUBE (region, product)`:</b> Computes ALL possible $2^N$ cross-tabulation subtotal combinations.",Analytical SQL,sql grouping_sets rollup cube aggregation
What does the `GROUPING()` function do in `ROLLUP` / `CUBE` queries?,"<b>ANSWER:</b> Distinguishes between a real `NULL` stored in a table and a generated `NULL` representing a Subtotal.<br><br>Returns `1` if the column is currently aggregated away into a super-aggregate subtotal, and returns `0` if it represents actual row data.",Analytical SQL,sql grouping rollup cube subtotals
What is the difference between `ROWS` and `RANGE` in window function frame specifications?,"<b>ANSWER:</b> Physical row counts vs. Logical value matches.<br><br>• &lt;b>`ROWS BETWEEN 1 PRECEDING AND CURRENT ROW`:</b> Exactly 1 physical row above, regardless of duplicate values.<br>• &lt;b>`RANGE BETWEEN 1 PRECEDING AND CURRENT ROW`:</b> Includes all rows whose values fall within the range, treating duplicate ties identically.",Window Functions,sql window_functions rows range frame
Why does `ORDER BY LOWER(email)` fail to use a standard B-Tree index on `email`?,"<b>ANSWER:</b> Wrapping a column in a function prevents standard B-Tree index traversal.<br><br>The index stores raw `email` strings, not lowercase conversions.<br><b>The Fix:</b> Build an Expression / Functional Index: &lt;code>CREATE INDEX idx_users_lower_email ON users (LOWER(email));</code>.",Query Optimization,sql indexes functional_index lower sargable
What are Extended Statistics (`CREATE STATISTICS`) in PostgreSQL?,"<b>ANSWER:</b> Captures multi-column correlations across dependent columns.<br><br><b>The Problem:</b> Postgres assumes `city` and `zip_code` are statistically independent. If filtering `WHERE city = 'Chicago' AND zip_code = '60601'`, the planner underestimates row counts by 100x.<br><b>The Fix:</b> &lt;code>CREATE STATISTICS s_geo ON city, zip_code FROM addresses; ANALYZE addresses;</code>.",EXPLAIN Forensics,sql explain statistics create_statistics correlation
What is Partition-Wise Join in PostgreSQL (`enable_partitionwise_join`)?,"<b>ANSWER:</b> Joining matching partition tables directly instead of joining giant consolidated tables.<br><br>If joining `orders` and `order_items` both partitioned by month, Postgres pairs `orders_jan` with `items_jan`, drastically reducing memory usage and enabling parallel execution per partition.",Query Optimization,sql partitioning partition_wise_join optimization
"Compare the 3 Core SQL Join Algorithms: Nested Loop, Hash Join, and Merge Join.",<b>ANSWER:</b> The Big 3 join algorithms in database engines:<br><br>• &lt;b>Nested Loop:</b> Ideal for small outer table with inner index seek ($O(N \log M)$).<br>• &lt;b>Hash Join:</b> Hashes smaller table in RAM (`work_mem`) and streams larger table through it ($O(N + M)$). Ideal for large unsorted datasets.<br>• &lt;b>Merge Join:</b> Zips two presorted streams together ($O(N + M)$). Ideal when both inputs are already sorted by an index.,EXPLAIN Forensics,sql explain joins nested_loop hash_join merge_join
Why is a Semi-Join (`WHERE EXISTS`) preferred over an `INNER JOIN` when querying 1-to-many relationships?,"<b>ANSWER:</b> Avoids duplicate row inflation and eliminates the need for expensive `DISTINCT`.<br><br>Joining Customers to Orders (where customers have 50 orders) duplicates each customer 50 times. Using &lt;code>WHERE EXISTS (SELECT 1 FROM orders o WHERE o.cust_id = c.id)</code> returns each matching customer exactly once, stopping evaluation as soon as the first order is found.",Query Optimization,sql optimization semi_join exists distinct
Why is an Anti-Join (`WHERE NOT EXISTS`) superior to `LEFT JOIN ... WHERE col IS NULL`?,"<b>ANSWER:</b> Semantic clarity and immediate short-circuiting.<br><br>`NOT EXISTS` clearly expresses intent to the planner and short-circuits evaluation as soon as a single matching row is encountered, avoiding allocating memory to construct full null-padded outer join rows.",Query Optimization,sql optimization anti_join not_exists left_join
What is `GREATEST()` and `LEAST()` across columns in a single row?,"<b>ANSWER:</b> Computes horizontal min/max across columns.<br><br><b>The SQL:</b><br><code>SELECT id, GREATEST(math_score, science_score, english_score) AS best_subject &lt;br>FROM report_cards;</code><br>Different from aggregate `MAX()` which operates vertically across multiple rows.",Analytical SQL,sql greatest least columns horizontal
"How do you calculate the difference between two timestamps in days, hours, and minutes in PostgreSQL?","<b>ANSWER:</b> Use the `AGE()` function or interval subtraction.<br><br>• &lt;code>SELECT AGE(completed_at, started_at) AS elapsed_time FROM jobs;</code><br>• Or extract total seconds: &lt;code>EXTRACT(EPOCH FROM (completed_at - started_at)) / 3600 AS elapsed_hours;</code>.",Date Functions,sql dates age interval epoch
How do you safely benchmark queries using EXPLAIN without incurring client network rendering delays?,"<b>ANSWER:</b> Use `EXPLAIN (ANALYZE, TIMING OFF, BUFFERS)`.<br><br>Disabling microsecond CPU timing (`TIMING OFF`) eliminates measurement overhead on high-frequency queries while retaining exact buffer hits and row counts.",EXPLAIN Forensics,sql explain analyze timing_off buffers
What is `pg_hint_plan` in PostgreSQL?,<b>ANSWER:</b> An extension that allows overriding the query optimizer with comment hints.<br><br><b>Example:</b><br><code>/*+ HashJoin(a b) SeqScan(a) */ SELECT * FROM a JOIN b ON a.id = b.id;</code><br>Allows developers to force specific join algorithms or index paths similar to Oracle hints.,Query Optimization,sql postgres pg_hint_plan optimizer hints
What is the danger of writing `SELECT DISTINCT` as a band-aid fix for duplicate rows?,<b>ANSWER:</b> Masks underlying cartesian join bugs and adds massive CPU sort overhead.<br><br>`DISTINCT` forces the database to sort millions of rows or construct an enormous hash table in RAM. Always fix the underlying join logic rather than slapping `DISTINCT` on top.,Query Optimization,sql optimization distinct anti_pattern
How do you calculate running totals that reset back to zero every time a specific flag changes?,"<b>ANSWER:</b> Two-tier window function: build an island group ID, then partition by that group ID.<br><br><b>The SQL:</b><br><code>WITH groups AS ( &lt;br>    SELECT *, SUM(CASE WHEN reset_flag THEN 1 ELSE 0 END) OVER (ORDER BY id) AS grp &lt;br>    FROM transactions &lt;br>) &lt;br>SELECT id, amount, SUM(amount) OVER (PARTITION BY grp ORDER BY id) AS running_total &lt;br>FROM groups;</code>",Window Functions,sql window_functions running_total reset gaps_and_islands
What is `CUME_DIST()` and `PERCENT_RANK()` in SQL window analytics?,<b>ANSWER:</b> Cumulative distribution vs. Relative percentile ranking.<br><br>• &lt;b>`CUME_DIST()`:</b> Proportion of rows with values $\le$ current row's value ($0.0$ to $1.0$).<br>• &lt;b>`PERCENT_RANK()`:</b> Relative rank calculation $\frac{\text{rank} - 1}{\text{total rows} - 1}$ (0.0 to 1.0).,Window Functions,sql window_functions cume_dist percent_rank analytics
How do you implement a Top-N Per Group query without window functions in legacy databases?,<b>ANSWER:</b> Correlated subquery or self-join counting rows with greater values.<br><br><b>The SQL:</b><br><code>SELECT * FROM employees e &lt;br>WHERE ( &lt;br>    SELECT COUNT(*) FROM employees e2 &lt;br>    WHERE e2.department_id = e.department_id AND e2.salary > e.salary &lt;br>) &lt; 3;</code><br>Returns top 3 earners per department.,Interview SQL,sql interview top_n correlated_subquery legacy
Why does `WHERE status != 'DELETED'` fail to match rows where `status IS NULL`?,"<b>ANSWER:</b> Three-Valued Logic: comparing anything to `NULL` yields `UNKNOWN`.<br><br>In SQL, `NULL != 'DELETED'` is neither true nor false—it is `UNKNOWN`. Postgres filters out `UNKNOWN` rows.<br><b>The Fix:</b> &lt;code>WHERE status IS DISTINCT FROM 'DELETED';</code>.",Query Optimization,sql null three_valued_logic is_distinct_from gotcha
What does `IS DISTINCT FROM` do in PostgreSQL?,"<b>ANSWER:</b> Null-safe equality comparison operator.<br><br>Treats two `NULL` values as equal to each other, and treats a `NULL` and a non-null value as distinct. &lt;code>a IS DISTINCT FROM b</code> returns `FALSE` if both are NULL, and returns `TRUE` if one is NULL and the other is 'Active'.",Query Optimization,sql null is_distinct_from comparison safety
How do you calculate the Median of a column in PostgreSQL?,"<b>ANSWER:</b> Use `PERCENTILE_CONT(0.5) WITHIN GROUP (ORDER BY column)`.<br><br><b>The SQL:</b><br><code>SELECT department_id, &lt;br>       PERCENTILE_CONT(0.5) WITHIN GROUP (ORDER BY salary) AS median_salary &lt;br>FROM employees GROUP BY department_id;</code><br>Interpolates the continuous 50th percentile (exact statistical median).",Analytical SQL,sql median percentile_cont analytics statistics
